 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  11:34:41
 Units: L = cm   , T = days , M = ug   



                               Node( 18)                                 Node( 85)                                 Node(101)

         time         h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc     
         60.6090      -36.22  0.3311   20.000  0.1042E+01        -77.14  0.2641   20.000  0.4430E+01        -76.09  0.2652   20.000  0.4387E+01
         60.8045      -33.97  0.3367   20.000  0.1005E+01        -77.15  0.2641   20.000  0.4429E+01        -76.26  0.2650   20.000  0.4387E+01
         61.0000      -32.20  0.3411   20.000  0.9687E+00        -77.08  0.2642   20.000  0.4428E+01        -76.40  0.2648   20.000  0.4388E+01
         61.0010      -32.17  0.3411   20.000  0.9685E+00        -77.08  0.2642   20.000  0.4428E+01        -76.41  0.2648   20.000  0.4388E+01
         61.0023      -32.16  0.3411   20.000  0.9683E+00        -77.08  0.2642   20.000  0.4428E+01        -76.41  0.2648   20.000  0.4388E+01
         61.0040      -32.15  0.3412   20.000  0.9680E+00        -77.08  0.2642   20.000  0.4428E+01        -76.41  0.2648   20.000  0.4388E+01
         61.0062      -32.13  0.3412   20.000  0.9676E+00        -77.08  0.2642   20.000  0.4428E+01        -76.41  0.2648   20.000  0.4388E+01
         61.0090      -32.10  0.3413   20.000  0.9670E+00        -77.08  0.2642   20.000  0.4428E+01        -76.41  0.2648   20.000  0.4388E+01
         61.0128      -32.07  0.3414   20.000  0.9663E+00        -77.07  0.2642   20.000  0.4428E+01        -76.41  0.2648   20.000  0.4388E+01
         61.0176      -32.02  0.3415   20.000  0.9655E+00        -77.07  0.2642   20.000  0.4428E+01        -76.42  0.2648   20.000  0.4388E+01
         61.0239      -31.97  0.3416   20.000  0.9643E+00        -77.07  0.2642   20.000  0.4428E+01        -76.42  0.2648   20.000  0.4388E+01
         61.0320      -31.91  0.3417   20.000  0.9629E+00        -77.07  0.2642   20.000  0.4428E+01        -76.43  0.2648   20.000  0.4388E+01
         61.0426      -31.85  0.3419   20.000  0.9611E+00        -77.06  0.2642   20.000  0.4428E+01        -76.44  0.2648   20.000  0.4388E+01
         61.0564      -31.80  0.3420   20.000  0.9589E+00        -77.05  0.2642   20.000  0.4428E+01        -76.44  0.2648   20.000  0.4388E+01
         61.0743      -31.79  0.3421   20.000  0.9564E+00        -77.04  0.2642   20.000  0.4428E+01        -76.46  0.2648   20.000  0.4388E+01
         61.0976      -31.83  0.3419   20.000  0.9535E+00        -77.03  0.2642   20.000  0.4427E+01        -76.47  0.2648   20.000  0.4388E+01
         61.1279      -31.97  0.3416   20.000  0.9502E+00        -77.01  0.2642   20.000  0.4427E+01        -76.49  0.2648   20.000  0.4388E+01
         61.1673      -32.21  0.3410   20.000  0.9465E+00        -76.98  0.2643   20.000  0.4427E+01        -76.52  0.2647   20.000  0.4388E+01
         61.2185      -32.56  0.3401   20.000  0.9422E+00        -76.93  0.2643   20.000  0.4427E+01        -76.54  0.2647   20.000  0.4388E+01
         61.2850      -33.04  0.3390   20.000  0.9372E+00        -76.86  0.2644   20.000  0.4427E+01        -76.58  0.2647   20.000  0.4388E+01
         61.3744      -33.66  0.3374   20.000  0.9311E+00        -76.74  0.2645   20.000  0.4426E+01        -76.61  0.2646   20.000  0.4388E+01
         61.4787      -34.32  0.3358   20.000  0.9246E+00        -76.55  0.2647   20.000  0.4426E+01        -76.64  0.2646   20.000  0.4388E+01
         61.6090      -35.04  0.3340   20.000  0.9168E+00        -76.25  0.2650   20.000  0.4425E+01        -76.64  0.2646   20.000  0.4389E+01
         61.8045      -35.91  0.3318   20.000  0.9057E+00        -75.59  0.2656   20.000  0.4423E+01        -76.57  0.2647   20.000  0.4388E+01
         62.0000      -36.65  0.3300   20.000  0.8951E+00        -74.73  0.2668   20.000  0.4418E+01        -76.40  0.2648   20.000  0.4388E+01
         62.0010      -36.67  0.3300   20.000  0.8951E+00        -74.75  0.2668   20.000  0.4418E+01        -76.40  0.2649   20.000  0.4388E+01
         62.0023      -36.67  0.3300   20.000  0.8950E+00        -74.74  0.2668   20.000  0.4418E+01        -76.40  0.2649   20.000  0.4388E+01
         62.0040      -36.68  0.3300   20.000  0.8949E+00        -74.73  0.2668   20.000  0.4418E+01        -76.40  0.2649   20.000  0.4388E+01
         62.0062      -36.68  0.3299   20.000  0.8948E+00        -74.72  0.2668   20.000  0.4418E+01        -76.40  0.2649   20.000  0.4388E+01
         62.0090      -36.70  0.3299   20.000  0.8947E+00        -74.71  0.2668   20.000  0.4418E+01        -76.39  0.2649   20.000  0.4388E+01
         62.0128      -36.71  0.3299   20.000  0.8945E+00        -74.69  0.2668   20.000  0.4418E+01        -76.39  0.2649   20.000  0.4388E+01
         62.0176      -36.73  0.3298   20.000  0.8943E+00        -74.67  0.2669   20.000  0.4418E+01        -76.39  0.2649   20.000  0.4388E+01
         62.0239      -36.75  0.3298   20.000  0.8939E+00        -74.64  0.2669   20.000  0.4418E+01        -76.38  0.2649   20.000  0.4388E+01
         62.0320      -36.78  0.3297   20.000  0.8935E+00        -74.61  0.2670   20.000  0.4418E+01        -76.37  0.2649   20.000  0.4388E+01
         62.0426      -36.80  0.3296   20.000  0.8929E+00        -74.56  0.2670   20.000  0.4418E+01        -76.36  0.2649   20.000  0.4388E+01
         62.0564      -36.82  0.3296   20.000  0.8921E+00        -74.49  0.2671   20.000  0.4418E+01        -76.35  0.2649   20.000  0.4388E+01
         62.0743      -36.80  0.3296   20.000  0.8908E+00        -74.41  0.2672   20.000  0.4418E+01        -76.33  0.2649   20.000  0.4388E+01
         62.0976      -36.69  0.3299   20.000  0.8886E+00        -74.29  0.2674   20.000  0.4417E+01        -76.30  0.2649   20.000  0.4388E+01
         62.1279      -36.43  0.3305   20.000  0.8852E+00        -74.13  0.2676   20.000  0.4417E+01        -76.27  0.2650   20.000  0.4388E+01
         62.1673      -35.93  0.3318   20.000  0.8798E+00        -73.91  0.2679   20.000  0.4417E+01        -76.21  0.2650   20.000  0.4388E+01
         62.2185      -35.15  0.3337   20.000  0.8718E+00        -73.61  0.2683   20.000  0.4416E+01        -76.14  0.2651   20.000  0.4389E+01
         62.2850      -34.08  0.3364   20.000  0.8606E+00        -73.19  0.2688   20.000  0.4416E+01        -76.02  0.2652   20.000  0.4389E+01
         62.3744      -32.72  0.3398   20.000  0.8451E+00        -72.57  0.2696   20.000  0.4415E+01        -75.84  0.2654   20.000  0.4389E+01
         62.4787      -31.28  0.3433   20.000  0.8268E+00        -71.79  0.2707   20.000  0.4413E+01        -75.60  0.2657   20.000  0.4388E+01
         62.6090      -29.73  0.3472   20.000  0.8042E+00        -70.72  0.2721   20.000  0.4411E+01        -75.25  0.2661   20.000  0.4388E+01
         62.8045      -28.02  0.3520   20.000  0.7720E+00        -68.96  0.2744   20.000  0.4407E+01        -74.49  0.2671   20.000  0.4386E+01
         63.0000      -26.87  0.3552   20.000  0.7422E+00        -67.03  0.2769   20.000  0.4403E+01        -73.49  0.2684   20.000  0.4384E+01
         63.0010      -26.86  0.3553   20.000  0.7421E+00        -67.02  0.2769   20.000  0.4403E+01        -73.48  0.2684   20.000  0.4384E+01
         63.0023      -26.85  0.3553   20.000  0.7419E+00        -67.01  0.2769   20.000  0.4403E+01        -73.47  0.2684   20.000  0.4384E+01
         63.0040      -26.84  0.3553   20.000  0.7416E+00        -67.00  0.2769   20.000  0.4403E+01        -73.47  0.2685   20.000  0.4384E+01
         63.0062      -26.83  0.3554   20.000  0.7413E+00        -66.97  0.2770   20.000  0.4403E+01        -73.45  0.2685   20.000  0.4384E+01
         63.0090      -26.81  0.3554   20.000  0.7408E+00        -66.95  0.2770   20.000  0.4403E+01        -73.44  0.2685   20.000  0.4384E+01
         63.0128      -26.79  0.3555   20.000  0.7402E+00        -66.91  0.2770   20.000  0.4403E+01        -73.42  0.2685   20.000  0.4384E+01
         63.0176      -26.76  0.3555   20.000  0.7395E+00        -66.86  0.2771   20.000  0.4403E+01        -73.39  0.2686   20.000  0.4384E+01
         63.0239      -26.73  0.3556   20.000  0.7386E+00        -66.80  0.2772   20.000  0.4403E+01        -73.36  0.2686   20.000  0.4384E+01
         63.0320      -26.71  0.3557   20.000  0.7375E+00        -66.72  0.2773   20.000  0.4402E+01        -73.32  0.2687   20.000  0.4384E+01
         63.0426      -26.72  0.3557   20.000  0.7362E+00        -66.61  0.2774   20.000  0.4402E+01        -73.26  0.2687   20.000  0.4384E+01
         63.0564      -26.77  0.3555   20.000  0.7347E+00        -66.47  0.2776   20.000  0.4402E+01        -73.18  0.2688   20.000  0.4384E+01
         63.0743      -26.91  0.3551   20.000  0.7331E+00        -66.29  0.2779   20.000  0.4402E+01        -73.08  0.2690   20.000  0.4384E+01
         63.0976      -27.15  0.3545   20.000  0.7315E+00        -66.05  0.2782   20.000  0.4401E+01        -72.95  0.2691   20.000  0.4384E+01
         63.1279      -27.53  0.3534   20.000  0.7298E+00        -65.73  0.2786   20.000  0.4401E+01        -72.76  0.2694   20.000  0.4384E+01
         63.1673      -28.09  0.3518   20.000  0.7282E+00        -65.31  0.2791   20.000  0.4400E+01        -72.51  0.2697   20.000  0.4384E+01
         63.2185      -28.83  0.3497   20.000  0.7267E+00        -64.75  0.2799   20.000  0.4399E+01        -72.17  0.2701   20.000  0.4384E+01
         63.2850      -29.75  0.3471   20.000  0.7251E+00        -63.99  0.2809   20.000  0.4397E+01        -71.69  0.2708   20.000  0.4384E+01
         63.3744      -30.97  0.3441   20.000  0.7232E+00        -62.91  0.2823   20.000  0.4395E+01        -70.99  0.2717   20.000  0.4384E+01
         63.4787      -32.30  0.3408   20.000  0.7215E+00        -61.55  0.2841   20.000  0.4391E+01        -70.08  0.2729   20.000  0.4383E+01
         63.6090      -33.81  0.3370   20.000  0.7198E+00        -59.71  0.2865   20.000  0.4384E+01        -68.79  0.2746   20.000  0.4382E+01
         63.8045      -35.76  0.3321   20.000  0.7175E+00        -56.97  0.2912   20.000  0.4372E+01        -66.48  0.2776   20.000  0.4379E+01
         64.0000      -37.48  0.3279   20.000  0.7157E+00        -54.45  0.2954   20.000  0.4367E+01        -63.81  0.2811   20.000  0.4376E+01
         64.0010      -37.52  0.3279   20.000  0.7157E+00        -54.42  0.2954   20.000  0.4367E+01        -63.82  0.2811   20.000  0.4376E+01
         64.0023      -37.52  0.3279   20.000  0.7157E+00        -54.41  0.2955   20.000  0.4367E+01        -63.80  0.2811   20.000  0.4376E+01
         64.0040      -37.54  0.3278   20.000  0.7157E+00        -54.38  0.2955   20.000  0.4366E+01        -63.78  0.2811   20.000  0.4376E+01
         64.0062      -37.56  0.3278   20.000  0.7157E+00        -54.36  0.2956   20.000  0.4366E+01        -63.75  0.2812   20.000  0.4376E+01
         64.0090      -37.59  0.3277   20.000  0.7157E+00        -54.32  0.2956   20.000  0.4366E+01        -63.71  0.2812   20.000  0.4376E+01
         64.0128      -37.62  0.3276   20.000  0.7157E+00        -54.27  0.2957   20.000  0.4366E+01        -63.66  0.2813   20.000  0.4376E+01
         64.0176      -37.66  0.3275   20.000  0.7156E+00        -54.21  0.2958   20.000  0.4366E+01        -63.59  0.2814   20.000  0.4376E+01
         64.0239      -37.72  0.3274   20.000  0.7156E+00        -54.13  0.2959   20.000  0.4365E+01        -63.51  0.2815   20.000  0.4376E+01
         64.0320      -37.79  0.3272   20.000  0.7155E+00        -54.03  0.2961   20.000  0.4365E+01        -63.39  0.2817   20.000  0.4377E+01
         64.0426      -37.89  0.3271   20.000  0.7154E+00        -53.90  0.2963   20.000  0.4364E+01        -63.24  0.2819   20.000  0.4377E+01
         64.0564      -38.00  0.3268   20.000  0.7153E+00        -53.73  0.2966   20.000  0.4363E+01        -63.05  0.2821   20.000  0.4377E+01
         64.0743      -38.15  0.3265   20.000  0.7151E+00        -53.51  0.2970   20.000  0.4362E+01        -62.79  0.2824   20.000  0.4377E+01
         64.0976      -38.34  0.3261   20.000  0.7149E+00        -53.22  0.2975   20.000  0.4361E+01        -62.45  0.2829   20.000  0.4377E+01
         64.1279      -38.58  0.3256   20.000  0.7146E+00        -52.85  0.2981   20.000  0.4360E+01        -62.01  0.2835   20.000  0.4377E+01
         64.1673      -38.86  0.3250   20.000  0.7142E+00        -52.39  0.2989   20.000  0.4357E+01        -61.42  0.2842   20.000  0.4377E+01
         64.2185      -39.22  0.3243   20.000  0.7136E+00        -51.79  0.2999   20.000  0.4355E+01        -60.63  0.2853   20.000  0.4377E+01
         64.2850      -39.65  0.3234   20.000  0.7128E+00        -51.04  0.3011   20.000  0.4351E+01        -59.67  0.2866   20.000  0.4377E+01
         64.3744      -40.19  0.3223   20.000  0.7117E+00        -50.09  0.3027   20.000  0.4346E+01        -58.43  0.2887   20.000  0.4376E+01
         64.4787      -40.77  0.3210   20.000  0.7103E+00        -49.05  0.3045   20.000  0.4340E+01        -56.92  0.2912   20.000  0.4376E+01
         64.6090      -41.46  0.3196   20.000  0.7086E+00        -47.86  0.3065   20.000  0.4332E+01        -55.08  0.2943   20.000  0.4377E+01
         64.8045      -42.40  0.3177   20.000  0.7059E+00        -46.38  0.3095   20.000  0.4320E+01        -52.51  0.2987   20.000  0.4381E+01
         65.0000      -43.28  0.3158   20.000  0.7033E+00        -45.22  0.3119   20.000  0.4310E+01        -50.19  0.3026   20.000  0.4385E+01
         65.2500      -44.63  0.3131   20.000  0.7013E+00        -44.14  0.3142   20.000  0.4296E+01        -47.68  0.3068   20.000  0.4390E+01
         65.6250      -46.63  0.3089   20.000  0.6994E+00        -43.15  0.3163   20.000  0.4277E+01        -45.50  0.3116   20.000  0.4399E+01
         66.0000      -48.57  0.3053   20.000  0.6977E+00        -42.51  0.3175   20.000  0.4255E+01        -43.92  0.3146   20.000  0.4406E+01
         66.5000      -51.02  0.3011   20.000  0.6958E+00        -42.29  0.3181   20.000  0.4227E+01        -42.99  0.3167   20.000  0.4410E+01
         67.0000      -53.30  0.2973   20.000  0.6949E+00        -42.38  0.3178   20.000  0.4198E+01        -42.58  0.3174   20.000  0.4406E+01
         67.5000      -55.46  0.2937   20.000  0.6946E+00        -42.79  0.3169   20.000  0.4170E+01        -42.67  0.3172   20.000  0.4396E+01
         68.0000      -57.49  0.2903   20.000  0.6947E+00        -43.38  0.3157   20.000  0.4142E+01        -43.03  0.3164   20.000  0.4382E+01
         68.5000      -59.62  0.2867   20.000  0.6959E+00        -44.10  0.3142   20.000  0.4115E+01        -43.60  0.3152   20.000  0.4366E+01
         69.0000      -61.71  0.2839   20.000  0.6965E+00        -44.90  0.3125   20.000  0.4089E+01        -44.28  0.3138   20.000  0.4348E+01
         69.5000      -63.53  0.2815   20.000  0.6971E+00        -45.74  0.3107   20.000  0.4064E+01        -45.03  0.3122   20.000  0.4330E+01
         70.0000      -65.18  0.2793   20.000  0.6976E+00        -46.57  0.3090   20.000  0.4041E+01        -45.81  0.3106   20.000  0.4312E+01
         70.5000      -66.73  0.2773   20.000  0.6982E+00        -47.37  0.3073   20.000  0.4018E+01        -46.59  0.3090   20.000  0.4294E+01
         71.0000      -68.22  0.2753   20.000  0.6989E+00        -48.19  0.3059   20.000  0.3995E+01        -47.33  0.3074   20.000  0.4276E+01
         71.5000      -69.57  0.2735   20.000  0.6994E+00        -49.08  0.3044   20.000  0.3976E+01        -48.19  0.3059   20.000  0.4259E+01
         72.0000      -70.84  0.2719   20.000  0.6999E+00        -49.98  0.3029   20.000  0.3956E+01        -49.05  0.3045   20.000  0.4242E+01
         72.5000      -72.20  0.2701   20.000  0.7008E+00        -50.89  0.3014   20.000  0.3938E+01        -49.93  0.3030   20.000  0.4226E+01
         73.0000      -73.56  0.2683   20.000  0.7019E+00        -51.80  0.2998   20.000  0.3920E+01        -50.81  0.3015   20.000  0.4210E+01
         74.0000      -76.15  0.2651   20.000  0.7039E+00        -53.58  0.2969   20.000  0.3887E+01        -52.53  0.2986   20.000  0.4179E+01
         75.0000      -78.65  0.2626   20.000  0.7050E+00        -55.29  0.2940   20.000  0.3856E+01        -54.21  0.2958   20.000  0.4149E+01
         76.0000      -81.08  0.2602   20.000  0.7070E+00        -56.91  0.2913   20.000  0.3827E+01        -55.80  0.2931   20.000  0.4122E+01
         76.0010      -81.09  0.2602   20.000  0.7070E+00        -56.92  0.2913   20.000  0.3827E+01        -55.81  0.2931   20.000  0.4122E+01
         76.0023      -81.09  0.2602   20.000  0.7070E+00        -56.92  0.2912   20.000  0.3827E+01        -55.81  0.2931   20.000  0.4122E+01
         76.0040      -81.09  0.2602   20.000  0.7070E+00        -56.93  0.2912   20.000  0.3827E+01        -55.82  0.2931   20.000  0.4122E+01
         76.0062      -81.10  0.2602   20.000  0.7070E+00        -56.93  0.2912   20.000  0.3827E+01        -55.82  0.2931   20.000  0.4121E+01
         76.0090      -81.10  0.2602   20.000  0.7070E+00        -56.93  0.2912   20.000  0.3827E+01        -55.83  0.2931   20.000  0.4121E+01
         76.0128      -81.11  0.2602   20.000  0.7070E+00        -56.94  0.2912   20.000  0.3827E+01        -55.83  0.2931   20.000  0.4121E+01
         76.0176      -81.13  0.2602   20.000  0.7070E+00        -56.95  0.2912   20.000  0.3827E+01        -55.84  0.2931   20.000  0.4121E+01
         76.0239      -81.14  0.2601   20.000  0.7070E+00        -56.96  0.2912   20.000  0.3827E+01        -55.85  0.2931   20.000  0.4121E+01
         76.0320      -81.16  0.2601   20.000  0.7071E+00        -56.97  0.2912   20.000  0.3826E+01        -55.86  0.2930   20.000  0.4121E+01
         76.0426      -81.19  0.2601   20.000  0.7071E+00        -56.99  0.2911   20.000  0.3826E+01        -55.88  0.2930   20.000  0.4121E+01
